Date,SKU,Units_Sold,Revenue,Price,Promotion,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promotion_event,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2024-08-12,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Monday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-13,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Tuesday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-14,SKU021,11,84824.08,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Wednesday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-15,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Thursday,0,Monsoon,Independence Day,1,None,191,58,9,27,81,58648.46
2024-08-16,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Friday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-17,SKU021,16,123380.48,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Saturday,1,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-18,SKU021,13,100246.64,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,33,Sunday,1,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-19,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Monday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-20,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Tuesday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-21,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Wednesday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-22,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Thursday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-23,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Friday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-24,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Saturday,1,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-25,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,34,Sunday,1,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-26,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,35,Monday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-27,SKU021,12,92535.36,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,35,Tuesday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-28,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,35,Wednesday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-29,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,35,Thursday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-30,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,35,Friday,0,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-08-31,SKU021,2,15422.56,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,8,Q3,35,Saturday,1,Monsoon,None,0,None,191,58,9,27,81,58648.46
2024-09-01,SKU021,6,46267.68,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,35,Sunday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-02,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Monday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-03,SKU021,11,84824.08,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Tuesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-04,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Wednesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-05,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Thursday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-06,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Friday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-07,SKU021,12,92535.36,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Saturday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-08,SKU021,7,53978.96,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,36,Sunday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-09,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Monday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-10,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Tuesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-11,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Wednesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-12,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Thursday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-13,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Friday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-14,SKU021,8,61690.24,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Saturday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-15,SKU021,11,84824.08,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,37,Sunday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-16,SKU021,2,15422.56,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Monday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-17,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Tuesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-18,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Wednesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-19,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Thursday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-20,SKU021,11,84824.08,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Friday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-21,SKU021,9,69401.52,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Saturday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-22,SKU021,8,61690.24,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,38,Sunday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-23,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Monday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-24,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Tuesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-25,SKU021,3,23133.84,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Wednesday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-26,SKU021,13,100246.64,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Thursday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-27,SKU021,13,100246.64,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Friday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-09-28,SKU021,9,69401.52,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Saturday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-29,SKU021,9,69401.52,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,39,Sunday,1,Monsoon,None,0,Seasonal Promotion,184,10,3,25,41,56499.04
2024-09-30,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,9,Q3,40,Monday,0,Monsoon,None,0,None,184,10,3,25,41,56499.04
2024-10-01,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,40,Tuesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-02,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,40,Wednesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-03,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,40,Thursday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-04,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,40,Friday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-05,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,40,Saturday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-06,SKU021,2,15422.56,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,40,Sunday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-07,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Monday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-08,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Tuesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-09,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Wednesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-10,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Thursday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-11,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Friday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-12,SKU021,3,23133.84,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Saturday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-13,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,41,Sunday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-14,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Monday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-15,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Tuesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-16,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Wednesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-17,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Thursday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-18,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Friday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-19,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Saturday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-20,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,42,Sunday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-21,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Monday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-22,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Tuesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-23,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Wednesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-24,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Thursday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-25,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Friday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-26,SKU021,12,92535.36,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Saturday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-27,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,43,Sunday,1,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-28,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,44,Monday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-29,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,44,Tuesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-30,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,44,Wednesday,0,Autumn,None,0,None,214,117,14,46,134,65710.84
2024-10-31,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,10,Q4,44,Thursday,0,Autumn,Diwali,1,None,214,117,14,46,134,65710.84
2024-11-01,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,44,Friday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-02,SKU021,6,46267.68,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,44,Saturday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-03,SKU021,12,92535.36,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,44,Sunday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-04,SKU021,1,7711.28,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Monday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-05,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Tuesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-06,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Wednesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-07,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Thursday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-08,SKU021,12,92535.36,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Friday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-09,SKU021,11,84824.08,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Saturday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-10,SKU021,10,77112.8,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,45,Sunday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-11,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Monday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-12,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Tuesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-13,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Wednesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-14,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Thursday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-15,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Friday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-16,SKU021,16,123380.48,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Saturday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-17,SKU021,10,77112.8,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,46,Sunday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-18,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Monday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-19,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Tuesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-20,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Wednesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-21,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Thursday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-22,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Friday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-23,SKU021,13,100246.64,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Saturday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-24,SKU021,7,53978.96,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,47,Sunday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-11-25,SKU021,3,23133.84,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,48,Monday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-26,SKU021,3,23133.84,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,48,Tuesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-27,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,48,Wednesday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-28,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,48,Thursday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-29,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,48,Friday,0,Autumn,None,0,None,40,119,9,16,66,12282.4
2024-11-30,SKU021,7,53978.96,7711.28,1,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,11,Q4,48,Saturday,1,Autumn,None,0,Seasonal Promotion,40,119,9,16,66,12282.4
2024-12-01,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,48,Sunday,1,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-02,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Monday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-03,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Tuesday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-04,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Wednesday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-05,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Thursday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-06,SKU021,4,30845.12,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Friday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-07,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Saturday,1,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-08,SKU021,9,69401.52,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,49,Sunday,1,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-09,SKU021,13,100246.64,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Monday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-10,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Tuesday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-11,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Wednesday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-12,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Thursday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-13,SKU021,10,77112.8,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Friday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-14,SKU021,5,38556.4,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Saturday,1,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-15,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,50,Sunday,1,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-16,SKU021,14,107957.92,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,51,Monday,0,Winter,None,0,None,151,101,5,28,58,46366.06
2024-12-17,SKU021,8,61690.24,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,2024,12,Q4,51,Tuesday,0,Winter,None,0,None,151,101,5,28,58,46366.06
